store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
1,Quito,Pichincha,D,13,0,314,623,0.4434886145402913,0.4459701311396842,-0.0024815165993928856,-0.0022072066418800385,0.0,0.012105453645262342,0.01101290684624018,0.010925224466891134,False,0.21656050955414013,43.58841724522293,46.705083596620426,3.116666351397496,0.0
1,Quito,Pichincha,D,13,2-5,56,103,0.24606638110777634,0.24897028569963897,-0.002903904591862627,-0.0014375392498824288,0.0,0.0006646286562653549,0.001964085297418631,0.001806257014590348,False,0.0,173.53351785714287,204.05967374299257,30.526155885849715,3.5
9,Quito,Pichincha,B,6,2-5,40,85,0.33964820398151113,0.34293291281984406,-0.003284708838332928,-0.002242080227236584,0.0,0.0009044927859877164,0.0014029180695847362,0.0014906004489337822,False,0.0,93.962100025,93.46458235017322,-0.4975176748267797,2.775
51,Guayaquil,Guayas,A,17,11-50,69,149,0.1717064973726641,0.17513762315657191,-0.003431125783907807,-0.001190065804944681,0.0,0.0003987576429849237,0.00242003367003367,0.002612934904601571,False,0.0,2757.536898550725,3100.337454541714,342.80055599098966,22.246376811594203
43,Esmeraldas,Esmeraldas,E,10,11-50,54,175,0.17137743953900703,0.1748319602142803,-0.0034545206752732704,-0.0011959875294216722,0.0,0.00031087624028241964,0.001893939393939394,0.0030688832772166105,False,0.0,2171.7403703703703,2234.5721107387253,62.8317403683552,20.666666666666668
41,Machala,El Oro,D,4,0,327,631,0.41746963291818273,0.42138597398667554,-0.003916341068492812,-0.003285244663856962,0.0,0.01117079299234581,0.011468855218855219,0.011065516273849607,False,0.18654434250764526,41.04520181651376,40.32811776107779,-0.7170840554359654,0.0
51,Guayaquil,Guayas,A,17,0,307,595,0.42768808989048807,0.43171987686315205,-0.0040317869726639866,-0.0034649498445609717,0.0,0.011007258336800194,0.01076739618406285,0.010434203142536475,False,0.1791530944625407,98.00151801302931,101.63371021105355,3.6321921980242466,0.0
12,Latacunga,Cotopaxi,C,15,6-10,57,72,0.2207237642188878,0.22508151423937048,-0.004357750020482665,-0.0019427079613327583,0.0,0.0005443265461142035,0.001999158249158249,0.0012626262626262627,False,0.0,209.2809298245614,225.75865090719344,16.477721082632023,7.842105263157895
18,Quito,Pichincha,B,16,51+,25,40,0.1441835269870372,0.14995480318874116,-0.005771276201703951,-0.0016975535449524105,0.0,0.00010187268898066563,0.0008768237934904602,0.0007014590347923681,False,0.0,2429.94816,2411.8750080094055,-18.073151990594507,79.28
52,Manta,Manabi,A,11,0,300,577,0.4137772818593628,0.42101314631101033,-0.0072358644516475334,-0.006040430383773637,0.0,0.010067949085717513,0.010521885521885523,0.010118546576879911,False,0.15333333333333332,78.59131976766668,89.07915117510409,10.487831407437426,0.0
11,Cayambe,Pichincha,B,6,1,43,89,0.45382590630130715,0.4614344797021593,-0.007608573400852137,-0.006963825827799669,0.0,0.0017359351378844292,0.0015081369248035915,0.0015607463524130191,False,0.0,51.22555790697674,49.3364111807701,-1.8891467262066381,1.0
28,Guayaquil,Guayas,E,10,0,297,584,0.5021005720471615,0.5100353853220664,-0.007934813274904862,-0.008031109830541783,0.0,0.014676562651635661,0.010416666666666666,0.010241301907968575,False,0.23905723905723905,25.1183332996633,25.668912008806615,0.5505787091433164,0.0
53,Manta,Manabi,D,13,2-5,50,109,0.2943340769728762,0.30227243070618454,-0.007938353733308312,-0.004736073497550078,0.0,0.0008490584093708252,0.0017536475869809204,0.0019114758698092031,False,0.0,513.3252580000001,554.1983089462035,40.87305094620344,3.38
37,Cuenca,Azuay,D,2,2-5,47,76,0.389932529290786,0.3989141284559385,-0.00898159916515251,-0.007085104482651344,0.0,0.0014007584877240471,0.0016484287317620652,0.0013327721661054994,False,0.0,116.8782765957447,137.8086943110047,20.930417715260013,3.0425531914893615
23,Ambato,Tungurahua,D,9,1,41,67,0.3701668978607025,0.3792595998271947,-0.0090927019664922,-0.006814311789268113,0.0,0.0011011981845154028,0.0014379910213243546,0.0011749438832772167,False,0.0,44.22724390243903,45.73988621752969,1.5126423150906687,1.0
29,Guayaquil,Guayas,E,10,6-10,50,71,0.19688960906238434,0.20615467757897635,-0.009265068516592007,-0.003734232930953152,0.0,0.00037992867132359564,0.0017536475869809204,0.0012450897867564534,False,0.0,465.7712,497.4551710379177,31.68397103791765,7.46
5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,51+,7,37,0.09918542269124903,0.10886849559646351,-0.009683072905214488,-0.0020146012589954583,0.0,1.3498335184060696e-05,0.00024551066217732886,0.0006488496071829405,False,0.0,2128.6428571428573,2260.8705744822632,132.22771733940633,92.71428571428571
31,Babahoyo,Los Rios,B,10,51+,23,48,0.14284263746444817,0.15384391614134107,-0.011001278676892906,-0.003263931455904215,0.0,9.198775675359906e-05,0.0008066778900112234,0.0008417508417508417,False,0.0,3963.396743478261,3846.6203198380417,-116.7764236402195,79.47826086956522
27,Daule,Guayas,D,1,0,310,597,0.43057168336615625,0.44186799307763985,-0.011296309711483599,-0.009855348789695656,0.0,0.01126520488796323,0.010872615039281707,0.010469276094276093,False,0.15483870967741936,62.43245800483871,62.897385594604906,0.46492758976619114,0.0
3,Quito,Pichincha,D,8,0,305,583,0.35948567446872487,0.37164003212274055,-0.01215435765401568,-0.008886363327957614,0.0,0.007725907200434011,0.010697250280583614,0.010223765432098766,False,0.1540983606557377,245.35974445901638,239.1378577726272,-6.221886686389207,0.0
46,Quito,Pichincha,A,14,0,265,592,0.34738541712268295,0.3604204492397419,-0.013035032117058976,-0.009226272200676983,0.0,0.006268382819930851,0.009294332210998877,0.010381593714927048,False,0.1471698113207547,132.93941918113208,134.11967213888846,1.1802529577563665,0.0
38,Loja,Loja,D,4,51+,4,39,0.09036605606264873,0.10373469353827387,-0.01336863747562514,-0.0025948625551618244,0.0,6.4026110407230465e-06,0.00014029180695847364,0.000683922558922559,False,0.0,3885.9415,3611.511256025773,-274.430243974227,122.75
41,Machala,El Oro,D,4,1,22,77,0.4123011938240616,0.42732937157626544,-0.01502817775220383,-0.012618117383019517,0.0,0.0007330579982719956,0.0007716049382716049,0.0013503086419753086,False,0.0,114.1255,114.87393282025924,0.7484328202592472,1.0
24,Guayaquil,Guayas,D,1,2-5,42,100,0.2796759874483046,0.29477042695420586,-0.01509443950590128,-0.008670946651580608,0.0,0.000643941065416876,0.001473063973063973,0.0017536475869809204,False,0.0,193.91895238095236,211.73284274765032,17.81389036669796,3.4285714285714284
12,Latacunga,Cotopaxi,C,15,2-5,56,80,0.3514618425519605,0.36669956732796677,-0.015237724776006267,-0.010943145908498972,0.0,0.0013559099921476535,0.001964085297418631,0.0014029180695847362,False,0.0,125.59162535714286,144.21123516726095,18.61960981011809,3.267857142857143
19,Guaranda,Bolivar,C,15,1,47,61,0.6349693979985368,0.6502202769432961,-0.015250878944759294,-0.019600272153592502,0.0,0.0037144106813824097,0.0016484287317620652,0.0010697250280583613,False,0.0,34.58397872340426,39.59375724066061,5.009778517256354,1.0
41,Machala,El Oro,D,4,2-5,39,103,0.48318061271508067,0.498640032724055,-0.015459420008974323,-0.015178377731325882,0.0,0.001784719951215711,0.001367845117845118,0.001806257014590348,False,0.0,169.56958974358975,195.98884667482193,26.419256931232212,3.2564102564102564
43,Esmeraldas,Esmeraldas,E,10,51+,25,43,0.11306263455674251,0.1285881870984516,-0.015525552541709092,-0.00375176252835489,0.0,6.264186539483493e-05,0.0008768237934904602,0.0007540684624017958,False,0.0,3662.41848,3619.5879125317365,-42.83056746826336,73.44
45,Quito,Pichincha,A,11,2-5,52,69,0.4006005452212867,0.41787172438704506,-0.017271179165758377,-0.014135981210610382,0.0,0.0016357347757696204,0.001823793490460157,0.001210016835016835,False,0.0,180.86967307692308,190.01813844318337,9.148465366260302,2.9038461538461537
15,Ibarra,Imbabura,C,15,1,53,65,0.494024458165702,0.5113676921104027,-0.017343233944700664,-0.017436751268404077,0.0,0.0025354744691877887,0.0018588664421997755,0.0011398709315375982,False,0.0,40.54367924528302,40.53601757599767,-0.007661669285346588,1.0
42,Cuenca,Azuay,D,2,51+,5,37,0.06695752542070996,0.0843514048824454,-0.017393879461735443,-0.0026318492951772146,0.0,4.3939515641361206e-06,0.00017536475869809202,0.0006488496071829405,False,0.0,2762.6536,2849.7290002370037,87.07540023700358,118.0
35,Playas,Guayas,C,3,11-50,57,164,0.22186659769430314,0.2392606103374149,-0.017394012643111745,-0.00802085248658653,0.0,0.0005499778183935875,0.001999158249158249,0.0028759820426487092,False,0.0,1055.5593859649123,973.7717920959396,-81.78759386897256,24.54385964912281
46,Quito,Pichincha,A,14,51+,8,52,0.08901526663913949,0.10648029004141231,-0.017465023402272822,-0.003414334472466189,0.0,1.2425259060676521e-05,0.0002805836139169473,0.0009118967452300785,False,0.0,6146.738375,5975.616147209614,-171.1222277903859,105.75
30,Guayaquil,Guayas,C,3,1,51,62,0.4369290167775951,0.45529022906249517,-0.018361212284900064,-0.016382226977543296,0.0,0.0019084396117977098,0.0017887205387205388,0.0010872615039281706,False,0.0,77.34398039215687,81.44756949253548,4.103589100378627,1.0
43,Esmeraldas,Esmeraldas,E,10,6-10,58,61,0.16488332672141573,0.1834184855911694,-0.018535158869753682,-0.0064558294258369,0.0,0.000309077896079728,0.0020342312008978674,0.0010697250280583613,False,0.0,444.87256896551725,457.39243615515306,12.5198671896358,7.5344827586206895
26,Guayaquil,Guayas,D,10,2-5,65,115,0.37311640863346335,0.39169310164375243,-0.01857669301028908,-0.014207631483769356,0.0,0.0017737341387773636,0.0022797418630751964,0.0020166947250280583,False,0.0,180.84096923076925,221.92212954562663,41.081160314857385,3.3384615384615386
40,Machala,El Oro,C,3,1,56,73,0.3716909091007558,0.39117754131280347,-0.01948663221204766,-0.014865736919383754,0.0,0.001516485899372794,0.001964085297418631,0.0012801627384960719,False,0.0,93.78957160714286,92.26509821101574,-1.5244733961271086,1.0
29,Guayaquil,Guayas,E,10,0,281,582,0.45179996620780344,0.47226811968680876,-0.020468153479005324,-0.018913967407141574,0.0,0.011243076851971205,0.009855499438832772,0.010206228956228957,False,0.24199288256227758,15.40542350177936,14.839976386767427,-0.5654471150119325,0.0
52,Manta,Manabi,A,11,2-5,46,96,0.3162219809937741,0.33680367321678206,-0.020581692223007986,-0.013440373028690097,0.0,0.0009016301230983045,0.0016133557800224467,0.0016835016835016834,False,0.0,193.0089347826087,209.42311568951888,16.414180906910197,2.9782608695652173
18,Quito,Pichincha,B,16,0,267,582,0.48254017991373865,0.5074776902669862,-0.02493751035324754,-0.02468858088753187,0.0,0.012186098835373874,0.009364478114478115,0.010206228956228957,False,0.21348314606741572,19.725951327715357,20.401250698119025,0.6752993704036683,0.0
26,Guayaquil,Guayas,D,10,11-50,45,128,0.2562925938155434,0.2819392526990076,-0.02564665888346418,-0.013803848567775737,0.0,0.000579390136786188,0.0015782828282828283,0.002244668911335578,False,0.0,773.5338444444444,862.3365619325548,88.80271748811039,22.622222222222224
11,Cayambe,Pichincha,B,6,11-50,66,184,0.1979369550603264,0.2240762458104789,-0.026139290750152505,-0.011031125757964493,0.0,0.0005068555156034061,0.0023148148148148147,0.0032267115600448934,False,0.0,1988.3665,1903.3689956272494,-84.99750437275061,20.53030303030303
53,Manta,Manabi,D,13,51+,5,38,0.10091584470959666,0.12706458397249862,-0.026148739262901954,-0.005961400786652728,0.0,9.981026188471766e-06,0.00017536475869809202,0.0006663860830527497,False,0.0,2693.54898,2769.4408420506757,75.89186205067543,102.6
49,Quito,Pichincha,A,11,0,256,582,0.34418267167933575,0.3714298692114792,-0.02724719753214344,-0.019498436258131108,0.0,0.00594435091466392,0.008978675645342313,0.010206228956228957,False,0.171875,157.15017623828126,162.42110481407687,5.27092857579562,0.0
10,Quito,Pichincha,C,15,1,60,66,0.4808848596718792,0.5082541067761897,-0.027369247104310435,-0.02707198879321937,0.0,0.0027196932864943643,0.0021043771043771043,0.0011574074074074073,False,0.0,26.289933266666665,21.032558377728115,-5.257374888938552,1.0
24,Guayaquil,Guayas,D,1,6-10,61,72,0.15940814147614285,0.1869102074334487,-0.027502065957305838,-0.009524470073936843,0.0,0.0003038346519120527,0.0021394500561167226,0.0012626262626262627,False,0.0,1059.7582098360656,1131.779785021934,72.02157518586831,8.245901639344263
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,275,569,0.4870007188911252,0.5151830709012409,-0.028182352010115763,-0.028243896342760394,0.0,0.012784341690230919,0.009645061728395061,0.009978254769921436,False,0.27636363636363637,19.532429145454547,18.012870233507925,-1.5195589119466195,0.0
13,Latacunga,Cotopaxi,C,15,1,55,78,0.46043816692397804,0.4890635187885531,-0.028625351864575044,-0.02717981984952836,0.0,0.002285555613090978,0.0019290123456790122,0.001367845117845118,False,0.0,32.059909090909095,29.041490347480256,-3.018418743428835,1.0
33,Quevedo,Los Rios,C,3,2-5,33,95,0.326314335847979,0.3568051738972709,-0.030490838049291924,-0.02082888633995411,0.0,0.000688767614901634,0.0011574074074074073,0.0016659652076318743,False,0.0,312.4228787878788,335.8386016396237,23.415722851744892,3.393939393939394
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,2-5,47,91,0.3026821573495714,0.33326101508118755,-0.03057885773161617,-0.019446415795152827,0.0,0.000844030169450416,0.0016484287317620652,0.0015958193041526374,False,0.0,250.31644680851062,256.33468150193073,6.0182346934201005,3.1914893617021276
40,Machala,El Oro,C,3,6-10,60,66,0.2576099692205245,0.28838821537135917,-0.030778246150834687,-0.01680486652327788,0.0,0.0007804822902370969,0.0021043771043771043,0.0011574074074074073,False,0.0,473.28381666666667,486.5583547114186,13.274538044751946,7.283333333333333
48,Quito,Pichincha,A,14,0,270,566,0.36894294906297886,0.3999082912945656,-0.030965342231586757,-0.023807741782851305,0.0,0.007203916413623665,0.00946969696969697,0.009925645342312009,False,0.2222222222222222,110.67082604814814,109.1319984760183,-1.5388275721298565,0.0
54,El Carmen,Manabi,C,3,1,39,72,0.4495757447036239,0.48117499778120837,-0.03159925307758449,-0.029411028263927885,0.0,0.0015451008195975782,0.001367845117845118,0.0012626262626262627,False,0.0,42.00635887179487,41.204092466235785,-0.8022664055590895,1.0
35,Playas,Guayas,C,3,6-10,25,63,0.25548631334535843,0.2875753021220225,-0.03208898877666405,-0.017426298083769845,0.0,0.00031986134483407195,0.0008768237934904602,0.0011047979797979798,False,0.0,135.76,127.92691798418525,-7.833082015814748,6.92
41,Machala,El Oro,D,4,6-10,67,57,0.2660872103724622,0.2983045633531208,-0.03221735298065859,-0.018183208993497083,0.0,0.0009298422480684676,0.0023498877665544334,0.0009995791245791246,False,0.0,874.2275373134329,1066.1585919806148,191.93105466718194,7.895522388059701
18,Quito,Pichincha,B,16,6-10,75,61,0.2907522614403073,0.32347516727755116,-0.032722905837243854,-0.020099306312586898,0.0,0.001242779088968915,0.0026304713804713806,0.0010697250280583613,False,0.0,433.0353866666667,497.06704991632586,64.03166324965925,7.52
38,Loja,Loja,D,4,1,30,88,0.3937217167605506,0.4271316684072933,-0.03340995164674265,-0.02742467190752268,0.0,0.0009115625321551292,0.0010521885521885522,0.0015432098765432098,False,0.0,80.18126666666667,83.38068006321285,3.1994133965461926,1.0
34,Guayaquil,Guayas,B,6,2-5,50,101,0.3286444795181299,0.362594824596267,-0.0339503450781371,-0.023467812906255145,0.0,0.001058544594003442,0.0017536475869809204,0.0017711840628507295,False,0.0,259.67942,267.02598862181736,7.346568621817354,3.42
35,Playas,Guayas,C,3,0,313,642,0.44267375475558257,0.4767009544658957,-0.03402719971031315,-0.03128374683929033,0.0,0.012022598871284759,0.010977833894500562,0.01125841750841751,False,0.476038338658147,12.792597469648562,12.718652246983037,-0.07394522266552456,0.0
44,Quito,Pichincha,A,5,1,41,110,0.2953051435795404,0.32968252332612025,-0.03437737974657984,-0.02148543836214485,0.0,0.0007008294622730414,0.0014379910213243546,0.0019290123456790122,False,0.0,157.36036585365852,183.3741402699664,26.01377441630788,1.0
8,Quito,Pichincha,D,8,6-10,68,89,0.16016211164910232,0.19465853101776392,-0.0344964193686616,-0.012240041690094239,0.0,0.00034191248237765945,0.0023849607182940516,0.0015607463524130191,False,0.0,1368.7440589705882,1542.7892627685044,174.0452037979162,8.279411764705882
13,Latacunga,Cotopaxi,C,15,0,308,631,0.4485010582155982,0.4831699632650425,-0.03466890504944431,-0.03230001418103112,0.0,0.01214406636342555,0.010802469135802469,0.011065516273849607,False,0.37662337662337664,16.3746299512987,15.39162521803615,-0.983004733262551,0.0
51,Guayaquil,Guayas,A,17,6-10,72,90,0.2020859815352115,0.23694247106016092,-0.03485648952494941,-0.015302990659045348,0.0,0.0005763566968952788,0.0025252525252525255,0.0015782828282828283,False,0.0,1322.3590416666666,1461.8410795683783,139.48203790171152,8.13888888888889
25,Salinas,Santa Elena,D,1,2-5,60,117,0.36544440505508846,0.40631424610851363,-0.04086984105342517,-0.03154165340466222,0.0,0.0015706533901105988,0.0021043771043771043,0.002051767676767677,False,0.0,443.58345166666663,355.0830686830651,-88.50038298360155,3.0833333333333335
52,Manta,Manabi,A,11,1,34,112,0.30652731689528745,0.3476858665243306,-0.04115854962904314,-0.026926465777750624,0.0,0.0006261865797556331,0.0011924803591470258,0.001964085297418631,False,0.0,180.0039117647059,194.1509422909335,14.147030526227624,1.0
10,Quito,Pichincha,C,15,0,305,634,0.47264131865809333,0.5142186237384888,-0.04157730508039548,-0.0410309768966442,0.0,0.013355178012163854,0.010697250280583614,0.011118125701459034,False,0.3836065573770492,18.35026893442623,16.122233957047403,-2.2280349773788277,0.0
27,Daule,Guayas,D,1,6-10,75,91,0.24617831805520834,0.28858548981902277,-0.04240717176381442,-0.02267782065359398,0.0,0.0008909376967644005,0.0026304713804713806,0.0015958193041526374,False,0.0,1103.7742133333334,1198.254775009823,94.48056167648986,7.8533333333333335
47,Quito,Pichincha,A,14,0,258,568,0.35878413794611524,0.402025812238902,-0.04324167429278675,-0.03289869606461182,0.0,0.006509874946325454,0.00904882154882155,0.009960718294051627,False,0.17054263565891473,156.556693875969,162.92627988241296,6.369586006443969,0.0
12,Latacunga,Cotopaxi,C,15,1,56,62,0.42254851027123136,0.46592282006301206,-0.043374309791780696,-0.03853683072303299,0.0,0.00195987172767907,0.001964085297418631,0.0010872615039281706,False,0.0,45.592357142857146,43.61247788485962,-1.9798792579975226,1.0
52,Manta,Manabi,A,11,51+,9,47,0.07266423941542652,0.11643994201911731,-0.04377570260369079,-0.008278168407592977,0.0,9.314733732504255e-06,0.0003156565656565657,0.0008242143658810326,False,0.0,4241.865222222223,4434.9123376046755,193.04711538245343,93.33333333333333
54,El Carmen,Manabi,C,3,2-5,55,105,0.430986440415326,0.47531643895673364,-0.04432999854140762,-0.040176405320636904,0.0,0.002002517749146563,0.0019290123456790122,0.0018413299663299664,False,0.0,265.1497636363636,279.60797571046515,14.458212074101478,3.381818181818182
38,Loja,Loja,D,4,6-10,69,77,0.26392730901331884,0.3098240918023455,-0.04589678278902665,-0.0263333434181363,0.0,0.0009421156570475462,0.00242003367003367,0.0013503086419753086,False,0.0,918.3717826086956,1136.9026204244067,218.53083781571095,7.797101449275362
20,Quito,Pichincha,B,6,1,70,81,0.3506268267332656,0.39672086796944994,-0.046094041236184324,-0.03444827545739426,0.0,0.0016868435065508795,0.0024551066217732885,0.0014204545454545455,False,0.0,89.51221457142857,85.87766407692371,-3.6345504945048743,1.0
45,Quito,Pichincha,A,11,51+,10,60,0.07179916549522426,0.1180082906364557,-0.04620912514123143,-0.008770836493127595,0.0,1.0104742813914587e-05,0.00035072951739618404,0.0010521885521885522,False,0.0,6913.3412,6596.527690237684,-316.8135097623165,95.5
24,Guayaquil,Guayas,D,1,1,34,84,0.27006633577780204,0.3180462499999319,-0.04797991422212988,-0.028217591418570664,0.0,0.0004860783660147953,0.0011924803591470258,0.001473063973063973,False,0.0,64.87982352941177,66.6855511197281,1.8057275903163499,1.0
37,Cuenca,Azuay,D,2,51+,5,39,0.06450415205575262,0.1128683375506864,-0.04836418549493378,-0.00857847598902403,0.0,4.077855352275945e-06,0.00017536475869809202,0.000683922558922559,False,0.0,4084.6953999999996,4307.618902654832,222.92350265483157,122.0
19,Guaranda,Bolivar,C,15,2-5,45,101,0.31375870668137895,0.36860071618036194,-0.05484200949898299,-0.037421961950304145,0.0,0.0008683414996857356,0.0015782828282828283,0.0017711840628507295,False,0.0,232.99864444444444,241.2137810635722,8.215136619127763,3.1333333333333333
30,Guayaquil,Guayas,C,3,11-50,70,165,0.3449243418149812,0.3998838352087175,-0.05495949339373629,-0.04093428008473475,0.0,0.0016324211001484165,0.0024551066217732885,0.0028935185185185184,False,0.0,901.5862714285714,900.2892470635555,-1.2970243650157922,21.15714285714286
34,Guayaquil,Guayas,B,6,1,53,72,0.3448133516583632,0.401503053833009,-0.056689702174645806,-0.04230845475535808,0.0,0.001235180676224122,0.0018588664421997755,0.0012626262626262627,False,0.0,60.25313226415094,60.61446671462697,0.36133445047602814,1.0
31,Babahoyo,Los Rios,B,10,6-10,57,69,0.1710846537456325,0.2282480768803922,-0.057163423134759694,-0.02282722585233446,0.0,0.00032702686961135234,0.001999158249158249,0.001210016835016835,False,0.0,465.63903508771926,510.6980543309241,45.0590192432048,7.5964912280701755
18,Quito,Pichincha,B,16,1,57,73,0.33060932600506193,0.38855796769957424,-0.057948641694512304,-0.04167476782130208,0.0,0.0012212133051306498,0.001999158249158249,0.0012801627384960719,False,0.0,103.52398249122807,112.40828629705939,8.884303805831314,1.0
41,Machala,El Oro,D,4,51+,6,40,0.1276045197983115,0.18617444108032183,-0.05856992128201033,-0.018378009038612548,0.0,1.915004666583833e-05,0.00021043771043771043,0.0007014590347923681,False,0.0,2469.498,2697.50833529782,228.01033529781998,97.83333333333333
6,Quito,Pichincha,D,13,0,286,593,0.3274538637316356,0.38835628042075737,-0.060902416689121774,-0.04359456766946937,0.0,0.006011083248921725,0.010030864197530864,0.010399130190796857,False,0.24825174825174826,77.4640627902098,81.8404850599498,4.376422269740007,0.0
32,Guayaquil,Guayas,C,3,2-5,76,126,0.3236415719680708,0.3877520250373958,-0.064110453069325,-0.04560776581463727,0.0,0.001560373863929867,0.002665544332210999,0.0022095959595959595,False,0.0,109.34409210526316,111.17318645641605,1.8290943511528865,3.3552631578947367
29,Guayaquil,Guayas,E,10,51+,25,47,0.10298202938436307,0.16724887852226397,-0.0642668491379009,-0.01736688899083319,0.0,5.196959969345658e-05,0.0008768237934904602,0.0008242143658810326,False,0.0,3195.75436,3128.2231846801587,-67.53117531984158,83.44
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,6-10,63,64,0.15752703043620978,0.2223814174401237,-0.06485438700391394,-0.024638729504627997,0.0,0.0003064341712331081,0.0022095959595959595,0.001122334455667789,False,0.0,470.3720957142857,478.74857118749287,8.37647547320716,7.888888888888889
8,Quito,Pichincha,D,8,2-5,42,76,0.28033296437776906,0.34560762071565976,-0.0652746563378907,-0.0408580565799118,0.0,0.0006469699369252188,0.001473063973063973,0.0013327721661054994,False,0.0,179.30126166666665,184.33537211371953,5.034110447052878,2.9761904761904763
21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,51+,25,48,0.11290949753946335,0.1791148434024562,-0.06620534586299286,-0.019333572492472327,0.0,6.247229050365796e-05,0.0008768237934904602,0.0008417508417508417,False,0.0,3458.0697600000003,3291.704038451072,-166.3657215489284,79.4
43,Esmeraldas,Esmeraldas,E,10,2-5,44,94,0.35009088316122966,0.41674948119906785,-0.06665859803783819,-0.05111650360708242,0.0,0.001057062704583409,0.0015432098765432098,0.0016484287317620652,False,0.0,359.1620909090909,331.89249999878024,-27.269590910310672,3.5
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,51+,8,25,0.14787365378867387,0.21619446333039832,-0.06832080954172445,-0.024873428489906365,0.0,3.428925631797145e-05,0.0002805836139169473,0.0004384118967452301,False,0.0,1223.68225,1291.8352221441078,68.15297214410778,72.0
32,Guayaquil,Guayas,C,3,11-50,53,157,0.44328649364791023,0.5127566551117636,-0.06947016146385337,-0.06641647191074532,0.0,0.0020414151760622962,0.0018588664421997755,0.002753226711560045,False,0.0,1084.3571131698113,988.2709869450385,-96.08612622477277,25.77358490566038
44,Quito,Pichincha,A,5,0,252,557,0.31366503195258394,0.38461798580175377,-0.07095295384916983,-0.049545242732382574,0.0,0.0048598092420428785,0.008838383838383838,0.009767817059483727,False,0.18253968253968253,203.30129763492062,216.3543652397063,13.053067604785687,0.0
45,Quito,Pichincha,A,11,6-10,64,95,0.25782362892161004,0.3292532270324816,-0.07142959811087157,-0.041934663880994816,0.0,0.0008338959775825583,0.002244668911335578,0.0016659652076318743,False,0.0,1559.465921875,1785.0805702804641,225.61464840546407,8.25
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1,40,68,0.3705227426069585,0.44369213003422103,-0.07316938742726253,-0.059575603465321675,0.0,0.0010764062297135525,0.0014029180695847362,0.0011924803591470258,False,0.0,61.35060002499999,60.863443083884775,-0.48715694111522934,1.0
22,Puyo,Pastaza,C,7,1,48,69,0.4603852201350033,0.5336074634433684,-0.07322224330836508,-0.07278237412371028,0.0,0.001994208001103476,0.0016835016835016834,0.001210016835016835,False,0.0,42.594125,44.0649442494331,1.4708192494331014,1.0
1,Quito,Pichincha,D,13,51+,5,29,0.04873368533652256,0.1226968135634696,-0.07396312822694705,-0.012679535972149627,0.0,2.327635569317985e-06,0.00017536475869809202,0.0005085578002244669,False,0.0,2922.8842400000003,2964.159552818283,41.275312818283,119.0
30,Guayaquil,Guayas,C,3,51+,12,17,0.21733014728852998,0.2931075992843213,-0.0757774519957913,-0.03867967183776413,0.0,0.0001110983645608739,0.00042087542087542086,0.00029812008978675645,False,0.0,1784.3029166666665,1628.0359285594388,-156.26698810722783,69.08333333333333
22,Puyo,Pastaza,C,7,6-10,45,58,0.18249276962455924,0.2602885871231364,-0.07779581749857717,-0.03444653762131611,0.0,0.0002937584105500405,0.0015782828282828283,0.0010171156004489337,False,0.0,186.11111111111111,190.35868976266266,4.247578651551573,7.488888888888889
49,Quito,Pichincha,A,11,1,36,91,0.23573185201606178,0.32053266431785127,-0.08480081230178949,-0.04717168283977786,0.0,0.00039212588186383836,0.0012626262626262627,0.0015958193041526374,False,0.0,200.8303611111111,219.20803848537034,18.37767737425921,1.0
35,Playas,Guayas,C,3,1,51,56,0.4849020782502009,0.5729718155342493,-0.08806973728404838,-0.09316667590524985,0.0,0.0023505242614909384,0.0017887205387205388,0.0009820426487093155,False,0.0,57.301509392156866,52.01609396589243,-5.285415426264438,1.0
16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,6-10,52,62,0.17778295462132604,0.26748497742257615,-0.08970202280125011,-0.0399414341928676,0.0,0.00032215884084369796,0.001823793490460157,0.0010872615039281706,False,0.0,204.0421923076923,219.6356072838551,15.59341497616279,7.346153846153846
14,Riobamba,Chimborazo,C,7,2-5,47,91,0.25430080602249616,0.3443601334763416,-0.09005932745384543,-0.05391500158415258,0.0,0.0005957716077543675,0.0016484287317620652,0.0015958193041526374,False,0.0,210.18772340425534,228.6975348393293,18.509811435074006,3.25531914893617
28,Guayaquil,Guayas,E,10,1,49,80,0.33025157440603164,0.42150547165123065,-0.091253897245199,-0.06860076023426372,0.0,0.0010475441710540003,0.0017185746352413019,0.0014029180695847362,False,0.0,110.62255102040817,119.12546856234847,8.502917541940315,1.0
