family,store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
LAWN AND GARDEN,50,Ambato,Tungurahua,A,14,16,32,0.333246034969311,0.4080870487903244,-0.07484101382101344,-0.055482119567629384,0.0,0.00034828633512309654,0.0005611672278338945,0.0005611672278338945,False,0.0,10.5,8.44616847355694,-2.053831526443061,0.6875
GROCERY II,33,Quevedo,Los Rios,C,3,16,32,0.5761480051674834,0.6511883247246619,-0.07504031955717849,-0.09209971039924114,0.0,0.0010410571683844754,0.0005611672278338945,0.0005611672278338945,False,0.0625,4.0625,3.050516301612008,-1.011983698387992,0.1875
POULTRY,51,Guayaquil,Guayas,A,17,16,32,0.2374787072669761,0.31253369921873775,-0.07505499195176166,-0.04128117674215431,0.0,0.00017687066395926,0.0005611672278338945,0.0005611672278338945,False,0.0,883.999,950.7660003726512,66.76700037265124,4.3125
HARDWARE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.34618777520490773,0.4213581316361293,-0.07517035643122155,-0.0576966993945659,0.0,0.0003758632886274491,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.25,0.3259114467295592,0.07591144672955921,0.0
CELEBRATION,7,Quito,Pichincha,D,8,16,32,0.359195778414225,0.4343954704648527,-0.07519969205062771,-0.059677817529779686,0.0,0.00040464008335623343,0.0005611672278338945,0.0005611672278338945,False,0.0,17.125,18.622789738442076,1.4977897384420755,0.0
HOME APPLIANCES,11,Cayambe,Pichincha,B,6,16,32,0.2579384354557748,0.3332656560635536,-0.0753272206077788,-0.04453376102609792,0.0,0.0002086596989076471,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.2525651410298152,0.12756514102981517,0.0
GROCERY II,49,Quito,Pichincha,A,11,16,32,0.2383942291317224,0.3138083768697799,-0.07541414773805752,-0.04164388891033765,0.0,0.00017823702723583087,0.0005611672278338945,0.0005611672278338945,False,0.0,77.5625,68.79744043863694,-8.76505956136306,0.1875
BABY CARE,39,Cuenca,Azuay,B,6,16,32,0.33580656925168273,0.4112358312881937,-0.07542926203651096,-0.05634885698270653,0.0,0.00035365909355239444,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.3752258183643303,0.18772581836433028,0.0
AUTOMOTIVE,48,Quito,Pichincha,A,14,16,32,0.30527293254718213,0.380759551806407,-0.0754866192592249,-0.051786272945859566,0.0,0.0002922692002511481,0.0005611672278338945,0.0005611672278338945,False,0.0,13.6875,14.1163537946119,0.42885379461190065,0.0625
GROCERY II,38,Loja,Loja,D,4,16,32,0.3796272577426508,0.4554664738142973,-0.07583921607164645,-0.06333285394762489,0.0,0.00045198209353928653,0.0005611672278338945,0.0005611672278338945,False,0.0,28.6875,26.557748106939307,-2.1297518930606936,0.0
FROZEN FOODS,42,Cuenca,Azuay,D,2,16,32,0.1935481024044806,0.26940594188388733,-0.07585783947940675,-0.03511869357796917,0.0,0.00011748550535815755,0.0005611672278338945,0.0005611672278338945,False,0.0,114.745875,124.61872326323771,9.872848263237703,1.1875
EGGS,26,Guayaquil,Guayas,D,10,16,32,0.2107062664711932,0.2866450528521235,-0.0759387863809303,-0.03776825559436718,0.0,0.0001392391481168651,0.0005611672278338945,0.0005611672278338945,False,0.0,36.125,32.70387283686816,-3.4211271631318434,2.0625
HOME AND KITCHEN I,35,Playas,Guayas,C,3,16,32,0.4670564240730515,0.5430291065626994,-0.07597268248964795,-0.07673890730637745,0.0,0.0006841402683508105,0.0005611672278338945,0.0005611672278338945,False,0.0,10.125,7.844350793711843,-2.2806492062881567,0.5625
BEAUTY,3,Quito,Pichincha,D,8,16,32,0.2685418587301869,0.34471498537934003,-0.07617312664915316,-0.046713691254814976,0.0,0.0002261676237054934,0.0005611672278338945,0.0005611672278338945,False,0.0,17.375,14.570357820759252,-2.8046421792407483,1.375
LINGERIE,25,Salinas,Santa Elena,D,1,16,32,0.6789264670781191,0.755132874377001,-0.07620640729888195,-0.10928451026569524,0.0,0.0014456126259065497,0.0005611672278338945,0.0005611672278338945,False,0.0625,4.875,3.0820602037428273,-1.792939796257173,0.0
BABY CARE,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,16,32,0.4134005674544026,0.48985405705012947,-0.07645348959572684,-0.06905696803684935,0.0,0.000535980007798154,0.0005611672278338945,0.0005611672278338945,False,0.75,0.375,0.42532670053686755,0.050326700536867545,0.0
MAGAZINES,15,Ibarra,Imbabura,C,15,16,32,0.4887585204864574,0.5656996618438201,-0.07694114135736274,-0.08113121606210166,0.0,0.0007491954597564351,0.0005611672278338945,0.0005611672278338945,False,0.125,2.0625,1.4101793525405288,-0.6523206474594712,0.0
EGGS,15,Ibarra,Imbabura,C,15,16,32,0.2844662362722259,0.3616254357889908,-0.07715919951676492,-0.04985191623069167,0.0,0.00025378614406771483,0.0005611672278338945,0.0005611672278338945,False,0.0,102.9375,92.54915677685617,-10.388343223143838,3.9375
PLAYERS AND ELECTRONICS,51,Guayaquil,Guayas,A,17,16,32,0.4300944616921192,0.5075795721126248,-0.07748511042050565,-0.07265577604780155,0.0,0.0005801417948405428,0.0005611672278338945,0.0005611672278338945,False,0.0,10.5625,10.191856866274962,-0.3706431337250373,0.0625
LADIESWEAR,3,Quito,Pichincha,D,8,16,32,0.19835054053916432,0.2761125561942062,-0.0777620156550419,-0.036895206755920035,0.0,0.0001233880868594544,0.0005611672278338945,0.0005611672278338945,False,0.0,42.0,40.96389301110688,-1.0361069888931143,0.0
HOME APPLIANCES,40,Machala,El Oro,C,3,16,32,0.32241599729070664,0.40018784728542,-0.07777184999471337,-0.0561982378059777,0.0,0.00032601652793622126,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.39016056497367313,0.20266056497367313,0.0
EGGS,19,Guaranda,Bolivar,C,15,16,32,0.2702109347921602,0.3481148919593177,-0.07790395716715753,-0.048170028722594405,0.0,0.000228987773114074,0.0005611672278338945,0.0005611672278338945,False,0.0,61.9375,68.20513445054956,6.267634450549572,3.25
AUTOMOTIVE,54,El Carmen,Manabi,C,3,16,32,0.3446064864818312,0.42267069864757056,-0.07806421216573939,-0.05989688896987294,0.0,0.0003724374543618071,0.0005611672278338945,0.0005611672278338945,False,0.0,7.0,5.842396638575429,-1.1576033614245707,0.0
MAGAZINES,3,Quito,Pichincha,D,8,16,32,0.34974612022942086,0.42819564013446443,-0.07844951990504356,-0.06102915761463128,0.0,0.0003836297377047389,0.0005611672278338945,0.0005611672278338945,False,0.0,30.3125,25.238609832182487,-5.073890167817515,0.0
PRODUCE,11,Cayambe,Pichincha,B,6,16,32,0.13543384734489897,0.21430113786717062,-0.07886729052227165,-0.027582650684522668,0.0,5.7525564037109007e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,1577.331625,1717.8323831372486,140.50075813724857,33.5625
POULTRY,31,Babahoyo,Los Rios,B,10,16,32,0.18614750686645773,0.26551863404298665,-0.07937112717652892,-0.03584925071145554,0.0,0.00010867281119787633,0.0005611672278338945,0.0005611672278338945,False,0.0,138.793811875,139.5938572837141,0.8000454087141113,2.8125
BEAUTY,35,Playas,Guayas,C,3,16,32,0.29667288400748715,0.37690978440899453,-0.08023690040150738,-0.0540461854779148,0.0,0.0002760337343150998,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.6875,0.7307044600931539,0.043204460093153915,0.3125
SEAFOOD,49,Quito,Pichincha,A,11,16,32,0.16485944922338786,0.2454310854788578,-0.08057163625546995,-0.03305777972109161,0.0,8.523817507140668e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,81.5458133125,77.26894518038708,-4.276868132112914,0.6875
BEAUTY,6,Quito,Pichincha,D,13,16,32,0.30551382127997695,0.386384180820468,-0.08087035954049104,-0.055954040195210414,0.0,0.00029273063739520384,0.0005611672278338945,0.0005611672278338945,False,0.0,7.0625,6.949977914598931,-0.1125220854010684,0.875
EGGS,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.10698557780524154,0.18796619300389747,-0.08098061519865593,-0.023885375854057048,0.0,3.5896898489580686e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,83.4375,88.40246438198444,4.964964381984444,3.0
LAWN AND GARDEN,40,Machala,El Oro,C,3,16,32,0.2721130903334062,0.3538790323073729,-0.0817659419739667,-0.05118483557600617,0.0,0.0002322230490305661,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.2725035455865371,0.1475035455865371,0.0
AUTOMOTIVE,26,Guayaquil,Guayas,D,10,16,32,0.507306297071483,0.5901040322711166,-0.08279773519963363,-0.09086308985425134,0.0,0.0008071364496067963,0.0005611672278338945,0.0005611672278338945,False,0.0,4.25,4.12712992835837,-0.12287007164163027,0.0625
HOME CARE,13,Latacunga,Cotopaxi,C,15,16,32,0.11758867507541863,0.20065145221297723,-0.0830627771375586,-0.026433908769184306,0.0,4.3364809994650515e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,148.4375,148.81077975896187,0.37327975896188015,6.375
BABY CARE,29,Guayaquil,Guayas,E,10,16,32,0.3750739603065934,0.45827222074135343,-0.08319826043476003,-0.06933295260313979,0.0,0.00044120485425460103,0.0005611672278338945,0.0005611672278338945,False,0.5,0.5625,0.41150365490431395,-0.15099634509568605,0.0
AUTOMOTIVE,43,Esmeraldas,Esmeraldas,E,10,16,32,0.6083030273915991,0.6917506071282701,-0.08344757973667094,-0.10848632932854574,0.0,0.001160503379637512,0.0005611672278338945,0.0005611672278338945,False,0.0,7.6875,4.387053170702919,-3.300446829297081,0.0625
LINGERIE,23,Ambato,Tungurahua,D,9,16,32,0.6178079301003441,0.7013901656907396,-0.08358223559039557,-0.11026152603281159,0.0,0.0011970530869335996,0.0005611672278338945,0.0005611672278338945,False,0.1875,2.5625,2.432797187512352,-0.12970281248764792,0.125
BABY CARE,19,Guaranda,Bolivar,C,15,16,32,0.4261913004532724,0.5099221031984378,-0.08373080274516537,-0.07838152674826673,0.0,0.0005696598548509949,0.0005611672278338945,0.0005611672278338945,False,0.5,0.5625,0.6446307203847824,0.08213072038478239,0.0
SEAFOOD,18,Quito,Pichincha,B,16,16,32,0.35934452520743115,0.44331069937937184,-0.08396617417194069,-0.06739588838767366,0.0,0.00040497528427369786,0.0005611672278338945,0.0005611672278338945,False,0.0,14.80306253125,11.983607338854563,-2.819455192395438,0.4375
CELEBRATION,31,Babahoyo,Los Rios,B,10,16,32,0.40548005419022337,0.49016215850987177,-0.0846821043196484,-0.07584486728895018,0.0,0.0005156386296555715,0.0005611672278338945,0.0005611672278338945,False,0.0,9.9375,9.859875592879185,-0.07762440712081448,0.0
MEATS,10,Quito,Pichincha,C,15,16,32,0.20017055238660844,0.28546567441874837,-0.08529512203213993,-0.04142240122859089,0.0,0.0001256628279964209,0.0005611672278338945,0.0005611672278338945,False,0.0,199.88893875,173.2699415738774,-26.618997176122605,2.1875
BEAUTY,2,Quito,Pichincha,D,13,16,32,0.30875919377649086,0.394055040647411,-0.08529584687092012,-0.05994713531812412,0.0,0.0002989828313531603,0.0005611672278338945,0.0005611672278338945,False,0.0,8.4375,7.074007062669917,-1.363492937330083,1.0
BEAUTY,25,Salinas,Santa Elena,D,1,16,32,0.47899258680302864,0.5650221365483795,-0.08602954974535088,-0.08981611657743871,0.0,0.0007195550705814962,0.0005611672278338945,0.0005611672278338945,False,0.0,4.75,3.4893954271539833,-1.2606045728460167,1.25
AUTOMOTIVE,15,Ibarra,Imbabura,C,15,16,32,0.4193380614703766,0.5054948772020735,-0.08615681573169692,-0.07968066107980609,0.0,0.0005514866708419552,0.0005611672278338945,0.0005611672278338945,False,0.0,4.4375,3.167256076103178,-1.270243923896822,0.0625
BABY CARE,41,Machala,El Oro,D,4,16,32,0.19584383710214132,0.2822708093504974,-0.0864269722483561,-0.04132200128049481,0.0,0.00012028909927709193,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.21008393178144785,0.21008393178144785,0.0
AUTOMOTIVE,49,Quito,Pichincha,A,11,16,32,0.3907128880713468,0.47725134766390187,-0.08653845959255507,-0.07511228794195779,0.0,0.00047876448647157907,0.0005611672278338945,0.0005611672278338945,False,0.0,13.0,9.723149977303164,-3.2768500226968365,0.0
POULTRY,54,El Carmen,Manabi,C,3,16,32,0.18287904859599838,0.2694185816956602,-0.08653953309966181,-0.039141625747523584,0.0,0.00010489006661619629,0.0005611672278338945,0.0005611672278338945,False,0.0,68.057812,63.45027593808146,-4.60753606191854,1.125
BOOKS,44,Quito,Pichincha,A,5,16,32,0.21807143480058577,0.30543699646604827,-0.0873655616654625,-0.045736608134214665,0.0,0.00014914339192160776,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.2345610743785818,0.2345610743785818,0.0
FROZEN FOODS,14,Riobamba,Chimborazo,C,7,16,32,0.2136467923750466,0.3011534189877981,-0.08750662661275152,-0.04504842987589401,0.0,0.0001431525892048314,0.0005611672278338945,0.0005611672278338945,False,0.0,44.80593775,45.44555229476034,0.6396145447603407,2.0625
"LIQUOR,WINE,BEER",35,Playas,Guayas,C,3,16,32,0.9303114447368098,1.0180322105361945,-0.0877207657993847,-0.1709101974809205,0.0,0.002714333340641278,0.0005611672278338945,0.0005611672278338945,False,0.0,55.8125,24.690617597630823,-31.121882402369174,2.0
MAGAZINES,12,Latacunga,Cotopaxi,C,15,16,32,0.5308223583109108,0.6205639555805784,-0.08974159726966757,-0.103327246883057,0.0,0.0008837000266306452,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.6875,1.2899526837591537,-0.39754731624084616,0.0
HOME AND KITCHEN I,14,Riobamba,Chimborazo,C,7,16,32,0.48685144046517986,0.5767567681317958,-0.08990532766661591,-0.09562404450281345,0.0,0.0007433603155138874,0.0005611672278338945,0.0005611672278338945,False,0.0,9.5625,10.532938560292322,0.9704385602923221,0.5
POULTRY,12,Latacunga,Cotopaxi,C,15,16,32,0.1298385464443444,0.2199479981148209,-0.09010945167047651,-0.03151907373193709,0.0,5.287053968817769e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,154.76275,171.13748102791433,16.37473102791432,2.125
BEAUTY,1,Quito,Pichincha,D,13,16,32,0.3402278703640853,0.43049526227374285,-0.09026739190965755,-0.06957116706765783,0.0,0.00036303310260026413,0.0005611672278338945,0.0005611672278338945,False,0.0,3.875,3.4355948016905424,-0.4394051983094577,0.8125
PERSONAL CARE,54,El Carmen,Manabi,C,3,16,32,0.11050623994066089,0.20079194523698551,-0.09028570529632463,-0.02810577620622967,0.0,3.82983494716381e-05,0.0005611672278338945,0.0005611672278338945,False,0.0,188.4375,204.6679102938753,16.230410293875316,6.25
FROZEN FOODS,13,Latacunga,Cotopaxi,C,15,16,32,0.27837438412806254,0.36890676953206913,-0.0905323854040066,-0.05859990686790904,0.0,0.00024303285697256234,0.0005611672278338945,0.0005611672278338945,False,0.0,33.75,29.767372412168097,-3.9826275878319013,1.5625
CELEBRATION,46,Quito,Pichincha,A,14,16,32,0.3322205283168983,0.4228239185275603,-0.090603390210662,-0.0684095866438419,0.0,0.00034614605225687946,0.0005611672278338945,0.0005611672278338945,False,0.0,14.375,16.77531977389721,2.400319773897211,0.0
HOME AND KITCHEN I,52,Manta,Manabi,A,11,16,32,0.3432094182691483,0.434323786464227,-0.09111436819507868,-0.07084444669997625,0.0,0.00036942378030716113,0.0005611672278338945,0.0005611672278338945,False,0.0,60.5625,54.702628830052035,-5.859871169947966,0.75
LADIESWEAR,27,Daule,Guayas,D,1,16,32,0.5651924982404367,0.6564387915992576,-0.09124629335882084,-0.11146932704902751,0.0,0.0010018419930401374,0.0005611672278338945,0.0005611672278338945,False,0.0,7.5,6.762092258219326,-0.7379077417806743,0.0
LINGERIE,12,Latacunga,Cotopaxi,C,15,16,32,0.583444984557494,0.675059684380357,-0.09161469982286297,-0.11529752747041266,0.0,0.0010675943718720454,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.8125,7.466892551467711,1.6543925514677111,2.0625
CELEBRATION,28,Guayaquil,Guayas,E,10,16,32,0.44485961002518487,0.5369640417902916,-0.09210443176510669,-0.09043030954400644,0.0,0.0006206580711926449,0.0005611672278338945,0.0005611672278338945,False,0.0,14.125,16.17430212329193,2.0493021232919313,0.0
GROCERY II,32,Guayaquil,Guayas,C,3,16,32,0.6136490950232839,0.7064344426629406,-0.09278534763965673,-0.12248440995760429,0.0,0.0011809911686244637,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.375,1.5938210811307827,0.21882108113078275,0.0625
PREPARED FOODS,15,Ibarra,Imbabura,C,15,16,32,0.2330801960301928,0.3259652571709518,-0.092885061140759,-0.05192697110105165,0.0,0.0001703794465577214,0.0005611672278338945,0.0005611672278338945,False,0.0,45.0625,42.67833000325481,-2.384169996745195,0.6875
MAGAZINES,14,Riobamba,Chimborazo,C,7,16,32,0.5174301850428574,0.6106375965762721,-0.09320741153341472,-0.10514427795896047,0.0,0.000839672586191925,0.0005611672278338945,0.0005611672278338945,False,0.125,2.125,1.4425246598911192,-0.6824753401088808,0.0
CELEBRATION,1,Quito,Pichincha,D,13,16,32,0.5565739922095843,0.6499211746151177,-0.09334718240553341,-0.11262292440897986,0.0,0.0009715211755509112,0.0005611672278338945,0.0005611672278338945,False,0.0,10.0,10.672878450689113,0.6728784506891137,0.0
MAGAZINES,23,Ambato,Tungurahua,D,9,16,32,0.4110163796085656,0.5051356633479878,-0.09411928373942219,-0.08622757407947915,0.0,0.0005298155648965055,0.0005611672278338945,0.0005611672278338945,False,0.0,5.0625,4.094036024857865,-0.968463975142135,0.0
BEAUTY,12,Latacunga,Cotopaxi,C,15,16,32,0.3711878486986496,0.46543688847620157,-0.09424903977755195,-0.07885107813287648,0.0,0.0004321096398844605,0.0005611672278338945,0.0005611672278338945,False,0.125,1.5,1.054864710250669,-0.44513528974933103,0.375
POULTRY,11,Cayambe,Pichincha,B,6,16,32,0.18303387065905038,0.2782358176604369,-0.09520194700138654,-0.04391377242073792,0.0,0.00010506773782104836,0.0005611672278338945,0.0005611672278338945,False,0.0,449.591810625,426.01175640710653,-23.580054217893448,2.5625
HOME APPLIANCES,52,Manta,Manabi,A,11,16,32,0.35757895595101896,0.4530141442529054,-0.09543518830188646,-0.07735910515417146,0.0,0.0004010055264191443,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.25,0.4216788468683304,0.17167884686833038,0.0
"LIQUOR,WINE,BEER",54,El Carmen,Manabi,C,3,16,32,0.7615582914135808,0.8572821020741542,-0.09572381066057345,-0.15496157131590815,0.0,0.0018189164703081866,0.0005611672278338945,0.0005611672278338945,False,0.0,32.8125,22.52307397450522,-10.28942602549478,1.8125
HARDWARE,44,Quito,Pichincha,A,5,16,32,0.49454536233115753,0.5903369272286789,-0.09579156489752139,-0.10392257224654272,0.0,0.0007670412515227265,0.0005611672278338945,0.0005611672278338945,False,0.0625,4.6875,4.63048451606741,-0.057015483932590066,0.0
HOME AND KITCHEN II,15,Ibarra,Imbabura,C,15,16,32,0.304503214590315,0.4015658887662126,-0.09706267417589759,-0.06853295532476282,0.0,0.0002907971978984783,0.0005611672278338945,0.0005611672278338945,False,0.0,18.8125,16.572569474941616,-2.2399305250583836,0.1875
HOME APPLIANCES,10,Quito,Pichincha,C,15,16,32,0.21245612463477204,0.30954049271392764,-0.0970843680791556,-0.05067771173475532,0.0,0.00014156143764740758,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.203909645003086,0.141409645003086,0.0
BOOKS,1,Quito,Pichincha,D,13,16,32,0.25705445061526905,0.3548728361706309,-0.09781838555536188,-0.05985773927066969,0.0,0.0002072319478154124,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.2168289553889676,0.1543289553889676,0.0
MAGAZINES,48,Quito,Pichincha,A,14,16,32,0.404867064374504,0.5029012309552653,-0.0980341665807613,-0.08899230828109228,0.0,0.000514080761122582,0.0005611672278338945,0.0005611672278338945,False,0.0,7.25,5.207031518202988,-2.0429684817970126,0.0
HARDWARE,27,Daule,Guayas,D,1,16,32,0.5667446421138319,0.6650900200275685,-0.09834537791373654,-0.12114524537553606,0.0,0.001007352109001632,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.75,2.208991396589324,-0.5410086034106758,0.0
AUTOMOTIVE,1,Quito,Pichincha,D,13,16,32,0.4588837490481035,0.5573161188479201,-0.09843236979981662,-0.10002696118726614,0.0,0.0006604072152505301,0.0005611672278338945,0.0005611672278338945,False,0.0,4.9375,3.730532249630574,-1.2069677503694258,0.0
AUTOMOTIVE,20,Quito,Pichincha,B,6,16,32,0.423169461901119,0.5220573034268248,-0.09888784152570579,-0.09347143457560522,0.0,0.0005616103363007942,0.0005611672278338945,0.0005611672278338945,False,0.0,7.5,7.608204476078448,0.10820447607844863,0.0
MEATS,20,Quito,Pichincha,B,6,16,32,0.19703020083277376,0.29688572713455175,-0.09985552630177799,-0.04932023493600835,0.0,0.0001217508645676374,0.0005611672278338945,0.0005611672278338945,False,0.0,387.367876875,353.1590926597522,-34.20878421524776,3.125
PERSONAL CARE,48,Quito,Pichincha,A,14,16,32,0.2027844723567383,0.30310297471727526,-0.10031850236053697,-0.050749871053460446,0.0,0.0001289661835132778,0.0005611672278338945,0.0005611672278338945,False,0.0,874.625,857.657052441952,-16.967947558047975,11.1875
HOME APPLIANCES,20,Quito,Pichincha,B,6,16,32,0.19422072711323587,0.2946142557151797,-0.10039352860194381,-0.04907586883021525,0.0,0.00011830350321643568,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.19919375915282567,0.19919375915282567,0.0
LINGERIE,28,Guayaquil,Guayas,E,10,16,32,0.48731383375056564,0.5877896314595121,-0.10047579770894649,-0.10802187828663512,0.0,0.0007447730176994835,0.0005611672278338945,0.0005611672278338945,False,0.0,5.8125,4.949398793972439,-0.8631012060275609,0.0
HOME AND KITCHEN II,37,Cuenca,Azuay,D,2,16,32,0.44985210987049623,0.5503410402951565,-0.10048893042466028,-0.10050833987821808,0.0,0.0006346670874783565,0.0005611672278338945,0.0005611672278338945,False,0.0,28.375,22.336147061395334,-6.0388529386046645,1.0625
PET SUPPLIES,28,Guayaquil,Guayas,E,10,16,32,0.3717422717785504,0.4726098045632655,-0.10086753278471511,-0.08516771074225038,0.0,0.0004334014411960384,0.0005611672278338945,0.0005611672278338945,False,0.0,5.25,4.797476735594932,-0.4525232644050675,0.0
HOME APPLIANCES,31,Babahoyo,Los Rios,B,10,16,32,0.21289749756153734,0.313911166830956,-0.10101366926941865,-0.0532148761932075,0.0,0.0001421502301617378,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.23172693202121297,0.23172693202121297,0.0
POULTRY,35,Playas,Guayas,C,3,16,32,0.34073052722292274,0.4420717428183996,-0.10134121559547687,-0.07933013361688633,0.0,0.00036410659419113163,0.0005611672278338945,0.0005611672278338945,False,0.0,57.3309373125,53.928733869811694,-3.4022034426883048,2.0
AUTOMOTIVE,13,Latacunga,Cotopaxi,C,15,16,32,0.4213714561717708,0.5228986175835204,-0.10152716141174961,-0.09586906019443811,0.0,0.0005568480201711989,0.0005611672278338945,0.0005611672278338945,False,0.0,5.5,3.7542463678790425,-1.7457536321209577,0.0625
GROCERY II,42,Cuenca,Azuay,D,2,16,32,0.31893483384960286,0.42049791130928627,-0.1015630774596834,-0.0750990651727986,0.0,0.0003190144566211988,0.0005611672278338945,0.0005611672278338945,False,0.0,30.6875,32.90015496456776,2.212654964567765,0.125
BEVERAGES,33,Quevedo,Los Rios,C,3,16,32,0.29222887857779367,0.3939522557630321,-0.10172337718523844,-0.06980066234594659,0.0,0.0002678259886786894,0.0005611672278338945,0.0005611672278338945,False,0.0,2354.9375,2284.0028161354044,-70.93468386459577,22.875
HOME APPLIANCES,39,Cuenca,Azuay,B,6,16,32,0.22896759468404915,0.33085763554009107,-0.10189004085604192,-0.05704061557978072,0.0,0.00016441994462197972,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.23850728238636915,0.17600728238636915,0.0
AUTOMOTIVE,44,Quito,Pichincha,A,5,16,32,0.364100884590396,0.466520115188928,-0.10241923059853197,-0.08507156371638175,0.0,0.00041576691015573667,0.0005611672278338945,0.0005611672278338945,False,0.0,16.1875,15.881295416448333,-0.3062045835516657,0.0625
HOME AND KITCHEN II,26,Guayaquil,Guayas,D,10,16,32,0.4449795165511761,0.5478079681902875,-0.10282845163911142,-0.10208679986265262,0.0,0.0006209926980326707,0.0005611672278338945,0.0005611672278338945,False,0.0,8.375,10.304788730938908,1.929788730938907,0.1875
BOOKS,51,Guayaquil,Guayas,A,17,16,32,0.20867630575755056,0.3118106782350174,-0.10313437247746685,-0.05368009847676285,0.0,0.00013656918989453482,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.22846310889854415,0.22846310889854415,0.0
PET SUPPLIES,10,Quito,Pichincha,C,15,16,32,0.4595352399498256,0.5627220188696884,-0.10318677891986283,-0.10548343376503416,0.0,0.000662283745905261,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.75,0.8838546515062007,0.13385465150620068,0.0
FROZEN FOODS,22,Puyo,Pastaza,C,7,16,32,0.2887541060748018,0.3919757283126207,-0.10322162223781889,-0.07026603781115155,0.0,0.0002614946398287564,0.0005611672278338945,0.0005611672278338945,False,0.0,61.723625,52.50647785202209,-9.217147147977915,2.4375
BEAUTY,36,Libertad,Guayas,E,10,16,32,0.37786957998424187,0.48146003329905834,-0.10359045331481648,-0.089018344186863,0.0,0.0004478064200219777,0.0005611672278338945,0.0005611672278338945,False,0.25,1.125,1.1372247858790128,0.012224785879012781,0.3125
HOME CARE,33,Quevedo,Los Rios,C,3,16,32,0.19242017072594608,0.2968950270767263,-0.10447485635078024,-0.05112113500068782,0.0,0.0001161201652291135,0.0005611672278338945,0.0005611672278338945,False,0.0,233.125,229.91191241246057,-3.2130875875394462,7.0
HOME APPLIANCES,18,Quito,Pichincha,B,16,16,32,0.2983991393001181,0.402961795902255,-0.10456265660213693,-0.07333616262171935,0.0,0.0002792554039946826,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.3381526468040021,0.2756526468040021,0.0
BABY CARE,20,Quito,Pichincha,B,6,16,32,0.2391059478572452,0.3436734116386357,-0.10456746378139048,-0.060939759566627456,0.0,0.00017930285832284127,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.21645736663768347,0.15395736663768347,0.0
HOME APPLIANCES,51,Guayaquil,Guayas,A,17,16,32,0.45732839509217665,0.5623815659955367,-0.10505317090336003,-0.10712376481400612,0.0,0.0006559379952267396,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.3125,0.4511437402030005,0.13864374020300052,0.0
SCHOOL AND OFFICE SUPPLIES,27,Daule,Guayas,D,1,16,32,0.5266579984904785,0.6317963934614823,-0.10513839497100386,-0.12179803541693929,0.0,0.0008698889666846463,0.0005611672278338945,0.0005611672278338945,False,0.25,1.4375,1.269822047887083,-0.16767795211291703,0.0
"LIQUOR,WINE,BEER",26,Guayaquil,Guayas,D,10,16,32,0.5414785238540731,0.6469466976274776,-0.10546817377340445,-0.12534103777591288,0.0,0.0009195364018983398,0.0005611672278338945,0.0005611672278338945,False,0.0,22.0,20.630273996706453,-1.3697260032935454,2.6875
LAWN AND GARDEN,28,Guayaquil,Guayas,E,10,16,32,0.6530256105125608,0.7588836274558249,-0.10585801694326413,-0.14946191203520848,0.0,0.0013374171303803355,0.0005611672278338945,0.0005611672278338945,False,0.0,6.25,5.647827025498454,-0.6021729745015454,0.25
