family,store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
FROZEN FOODS,10,Quito,Pichincha,C,15,0,5,25,0.28018417891995173,0.3221404567432409,-0.041956277823289145,-0.025271299753696325,0.0,7.693849600147863e-05,0.00017536475869809202,0.0004384118967452301,False,0.0,34.2,27.510786851727847,-6.689213148272157,0.0
BREAD/BAKERY,2,Quito,Pichincha,D,13,6-10,5,14,0.06808569570842614,0.11010123086565939,-0.04201553515723325,-0.007486619078032831,0.0,4.543266730203964e-06,0.00017536475869809202,0.00024551066217732886,False,0.0,602.4,620.0394446735758,17.63944467357576,8.8
HOME CARE,10,Quito,Pichincha,C,15,2-5,4,3,0.2042105520574584,0.24685505893730622,-0.04264450687984783,-0.019235470551329008,0.0,3.269661708797155e-05,0.00014029180695847364,5.260942760942761e-05,False,0.0,163.5,166.7528109157482,3.252810915748203,4.5
PREPARED FOODS,32,Guayaquil,Guayas,C,3,0,16,30,0.40978413682844916,0.4527089678827559,-0.04292483105430672,-0.03702237080523296,0.0,0.0005266435124660699,0.0005611672278338945,0.0005260942760942761,False,0.0,11.625,9.543486408564844,-2.0815135914351557,0.0
EGGS,52,Manta,Manabi,A,11,0,14,22,0.1483496367355551,0.1913028320019029,-0.042953195266347804,-0.014589158812377125,0.0,6.039312205162298e-05,0.0004910213243546577,0.00038580246913580245,False,0.0,225.0,246.99144932821395,21.991449328213942,0.0
HOME APPLIANCES,13,Latacunga,Cotopaxi,C,15,0,16,32,0.2044599313871256,0.24782376120684618,-0.04336382981972059,-0.019612753075879813,0.0,0.00013110609293797877,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.2240732539597004,0.2240732539597004,0.0
HOME CARE,43,Esmeraldas,Esmeraldas,E,10,6-10,12,11,0.11472587917968044,0.15835696814689876,-0.04363108896721832,-0.011914902007127273,0.0,3.0959255351462786e-05,0.00042087542087542086,0.00019290123456790122,False,0.0,275.8333333333333,284.32120001060247,8.487866677269102,7.5
HOME AND KITCHEN I,28,Guayaquil,Guayas,E,10,2-5,6,9,0.23697566374365286,0.2808416702797821,-0.04386600653612921,-0.022714578558792983,0.0,6.60458020077542e-05,0.00021043771043771043,0.00015782828282828284,False,0.0,32.333333333333336,33.35939603176687,1.026062698433537,3.1666666666666665
POULTRY,12,Latacunga,Cotopaxi,C,15,1,4,2,0.11054020858804132,0.15442198389351175,-0.043881775305470425,-0.011627011394920317,0.0,9.580474560697904e-06,0.00014029180695847364,3.507295173961841e-05,False,0.0,151.4605,167.46432746221484,16.00382746221485,1.0
LINGERIE,23,Ambato,Tungurahua,D,9,0,14,32,0.6570927807113511,0.7013901656907396,-0.04429738497938851,-0.060177242064707426,0.0,0.0011848623465522238,0.0004910213243546577,0.0005611672278338945,False,0.21428571428571427,2.4285714285714284,2.3056887417996768,-0.12288268677175218,0.0
HOME CARE,29,Guayaquil,Guayas,E,10,6-10,10,7,0.14528482729952416,0.18966417126003476,-0.0443793439605106,-0.014864816816303236,0.0,4.137395084537095e-05,0.00035072951739618404,0.00012275533108866443,False,0.0,282.2,307.9331375387184,25.73313753871842,7.0
MAGAZINES,45,Quito,Pichincha,A,11,0,16,32,0.32406032732263873,0.3684751101448306,-0.044414782822191856,-0.030758811051789292,0.0,0.00032935039337830347,0.0005611672278338945,0.0005611672278338945,False,0.0,21.8125,19.30461965471353,-2.5078803452864706,0.0
POULTRY,20,Quito,Pichincha,B,6,1,8,3,0.1144603188688633,0.1590588186989335,-0.04459849983007021,-0.012198543210338334,0.0,2.0544064082758335e-05,0.0002805836139169473,5.260942760942761e-05,False,0.0,343.1383775,335.2216678695095,-7.916709630490541,1.0
BEAUTY,26,Guayaquil,Guayas,D,10,0,14,29,0.30198778536327686,0.3466855838746012,-0.04469779851132433,-0.02899427155785657,0.0,0.00025026104937036955,0.0004910213243546577,0.0005085578002244669,False,0.7857142857142857,0.21428571428571427,0.28132745962596595,0.06704174534025165,0.0
HARDWARE,38,Loja,Loja,D,4,0,16,32,0.5006071366226842,0.5456835119952868,-0.04507637537260256,-0.04716299002594743,0.0,0.0007859601502853852,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.1875,1.1920595171537571,0.0045595171537570756,0.0
FROZEN FOODS,41,Machala,El Oro,D,4,0,5,11,0.20031111490995387,0.24554770425947478,-0.045236589349520906,-0.020169132310629743,0.0,3.932480447003147e-05,0.00017536475869809202,0.00019290123456790122,False,0.0,148.564,130.50658203350937,-18.05741796649061,0.0
POULTRY,31,Babahoyo,Los Rios,B,10,0,11,23,0.19529770059418183,0.24069955568675777,-0.04540185509257594,-0.019795084250427912,0.0,8.223816596557968e-05,0.00038580246913580245,0.0004033389450056117,False,0.0,136.41072636363637,134.79058293288537,-1.6201434307510076,0.0
HOME CARE,18,Quito,Pichincha,B,16,6-10,15,8,0.18392763276698676,0.2296899547833005,-0.04576232201631375,-0.018928101233087087,0.0,9.946532198865782e-05,0.0005260942760942761,0.00014029180695847364,False,0.0,199.33333333333334,217.33172325929817,17.998389925964844,8.133333333333333
MEATS,43,Esmeraldas,Esmeraldas,E,10,0,14,26,0.11802236697926322,0.16378698013496226,-0.04576461315569905,-0.01289689575434264,0.0,3.8224617430961215e-05,0.0004910213243546577,0.00045594837261503927,False,0.0,225.8362864285714,216.4236427523081,-9.412643676263327,0.0
DAIRY,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,6-10,9,1,0.09110479992418603,0.13705302023874655,-0.045948220314560514,-0.010483445787336305,0.0,1.4642374083887796e-05,0.0003156565656565657,1.7536475869809205e-05,False,0.0,255.88888888888889,264.78442091824724,8.895532029358346,8.444444444444445
LADIESWEAR,26,Guayaquil,Guayas,D,10,0,16,32,0.2385191495576605,0.2845202985780024,-0.046001149020341886,-0.024060415597206015,0.0,0.00017842387134757323,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.25548693205314577,0.1929869320531458,0.0
PET SUPPLIES,32,Guayaquil,Guayas,C,3,0,16,32,0.41645406317628886,0.4631826425303259,-0.04672857935403707,-0.041104173605335276,0.0,0.0005439270549795984,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.6875,0.37520533536021705,-0.31229466463978295,0.0
PLAYERS AND ELECTRONICS,29,Guayaquil,Guayas,E,10,0,16,32,0.5962697887686325,0.6431027121271665,-0.04683292335853406,-0.058043437347127746,0.0,0.0011150441532282057,0.0005611672278338945,0.0005611672278338945,False,0.0,5.5,3.5561716561166707,-1.9438283438833293,0.0
HOME AND KITCHEN II,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,15,29,0.4657902815832615,0.5127414804423547,-0.04695119885909316,-0.04594323934880351,0.0,0.0006379087749623775,0.0005260942760942761,0.0005085578002244669,False,0.0,13.333333333333334,9.079408684519025,-4.2539246488143085,0.0
LADIESWEAR,37,Cuenca,Azuay,D,2,0,16,32,0.3735224554183398,0.42098203359216524,-0.047459578173825456,-0.03770684790564932,0.0,0.0004375622889598052,0.0005611672278338945,0.0005611672278338945,False,0.0,23.25,21.766527788042016,-1.4834722119579853,0.0
BABY CARE,3,Quito,Pichincha,D,8,0,16,32,0.6213606990507938,0.6688412612665678,-0.047480562215774014,-0.06125951444776212,0.0,0.0012108602301217116,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.9375,1.111976697636514,0.17447669763651408,0.0
LADIESWEAR,4,Quito,Pichincha,D,9,0,15,32,0.3380238577428502,0.38581014973220434,-0.047786291989354135,-0.034589343233027287,0.0,0.0003359482924543766,0.0005260942760942761,0.0005611672278338945,False,0.0,18.733333333333334,17.796644731129525,-0.9366886022038058,0.0
"LIQUOR,WINE,BEER",37,Cuenca,Azuay,D,2,2-5,13,27,0.29113662277676766,0.33959892248239665,-0.048462299705628986,-0.030566895029342955,0.0,0.00021598495642082414,0.00045594837261503927,0.0004734848484848485,False,0.0,94.07692307692308,110.00255753087268,15.925634453949604,3.5384615384615383
MEATS,19,Guaranda,Bolivar,C,15,0,13,26,0.1653193746640874,0.21393545501826097,-0.048616080354173585,-0.018437883274545465,0.0,6.964297760058075e-05,0.00045594837261503927,0.00045594837261503927,False,0.0,157.75076846153846,149.09215479929247,-8.658613662246001,0.0
POULTRY,35,Playas,Guayas,C,3,1,7,1,0.46370826312295493,0.5126180009928523,-0.04890973786989733,-0.04775186165340026,0.0,0.0002950354359347681,0.00024551066217732886,1.7536475869809205e-05,False,0.0,59.09542842857143,51.14653373146989,-7.948894697101545,1.0
DELI,33,Quevedo,Los Rios,C,3,2-5,9,5,0.12812989722800508,0.17727234651223062,-0.04914244928422554,-0.015008214274293219,0.0,2.8962092497319484e-05,0.0003156565656565657,8.768237934904601e-05,False,0.0,181.0,179.86611973232297,-1.1338802676770412,4.555555555555555
PET SUPPLIES,13,Latacunga,Cotopaxi,C,15,0,16,32,0.3814747360143187,0.4307222978927898,-0.049247561878471124,-0.03999872368485102,0.0,0.0004563919926392483,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.5,0.46065207593878676,-0.03934792406121322,0.0
LADIESWEAR,39,Cuenca,Azuay,B,6,0,16,32,0.5860474371474778,0.6354288886190772,-0.04938145147159945,-0.06031827390454875,0.0,0.001077139608350539,0.0005611672278338945,0.0005611672278338945,False,0.0625,5.25,4.813322684729633,-0.4366773152703669,0.0
EGGS,26,Guayaquil,Guayas,D,10,0,14,24,0.22430648582979862,0.27417314441246876,-0.04986665858267014,-0.0248575135317068,0.0,0.0001380696327478753,0.0004910213243546577,0.00042087542087542086,False,0.0,35.642857142857146,32.01313601821887,-3.629721124638268,0.0
LINGERIE,30,Guayaquil,Guayas,C,3,0,16,32,0.5191379586677829,0.5690818855782546,-0.04994392691047167,-0.05434997236354905,0.0,0.0008452243964319106,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.8125,2.919480975588457,0.10698097558845746,0.0
LINGERIE,43,Esmeraldas,Esmeraldas,E,10,0,16,32,0.6076299252692193,0.6577098339675626,-0.05007990869834322,-0.06336809961496165,0.0,0.0011579365500181066,0.0005611672278338945,0.0005611672278338945,False,0.1875,1.75,0.7712051958931688,-0.9787948041068312,0.0
MEATS,14,Riobamba,Chimborazo,C,7,0,14,26,0.2838508414673631,0.334305923728277,-0.050455082260913886,-0.031189150438086455,0.0,0.00022110312402978406,0.0004910213243546577,0.00045594837261503927,False,0.0,240.674215,249.95320839930204,9.278993399302033,0.0
LINGERIE,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,16,32,0.4543299946636511,0.5049382794697702,-0.05060828480611912,-0.04854692202281852,0.0,0.000647365086140821,0.0005611672278338945,0.0005611672278338945,False,0.0,10.75,8.770725714914388,-1.979274285085613,0.0
PREPARED FOODS,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,16,32,0.20345846206086587,0.2549820434258859,-0.05152358136502,-0.023620496685467562,0.0,0.00012982489156820092,0.0005611672278338945,0.0005611672278338945,False,0.0,60.3975,57.93635414331393,-2.4611458566860738,0.0
PLAYERS AND ELECTRONICS,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,16,32,0.33455886700717113,0.38657680593208726,-0.05201793892491613,-0.03751199139153266,0.0,0.00035103590792370516,0.0005611672278338945,0.0005611672278338945,False,0.0,7.4375,6.897690288416724,-0.5398097115832754,0.0
BEAUTY,40,Machala,El Oro,C,3,0,6,22,0.6106522321283389,0.6628989133178633,-0.05224668118952447,-0.06653882067468142,0.0,0.00043855656784792254,0.00021043771043771043,0.00038580246913580245,False,0.16666666666666666,2.5,2.545192202346894,0.04519220234689403,0.0
EGGS,33,Quevedo,Los Rios,C,3,1,13,7,0.3548465495949203,0.4073592272531352,-0.052512677658214935,-0.040025466268851256,0.0,0.00032085661453437836,0.00045594837261503927,0.00012275533108866443,False,0.0,127.61538461538461,132.0852767946759,4.469892179291292,1.0
HOME APPLIANCES,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,16,32,0.3104650643364184,0.3630283639832263,-0.05256329964680789,-0.03540103688292141,0.0,0.00030229567156831735,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.3105643227155211,0.12306432271552112,0.0
EGGS,27,Daule,Guayas,D,1,0,14,24,0.10965308866987811,0.16228302979695045,-0.05262994112707234,-0.014311981905233757,0.0,3.299561635419431e-05,0.0004910213243546577,0.00042087542087542086,False,0.0,248.5,260.60675632663754,12.106756326637546,0.0
SEAFOOD,48,Quito,Pichincha,A,14,0,14,27,0.26374191413434817,0.316445669538198,-0.05270375540384986,-0.030578064498228544,0.0,0.0001908854448798077,0.0004910213243546577,0.0004734848484848485,False,0.0,24.7264285,22.79516909211277,-1.9312594078872292,0.0
PET SUPPLIES,4,Quito,Pichincha,D,9,0,16,30,0.3987133509845915,0.45145167992983637,-0.05273832894524488,-0.04483628305810938,0.0,0.0004985721444155035,0.0005611672278338945,0.0005260942760942761,False,0.0,6.5,6.37105970919127,-0.12894029080873026,0.0
PREPARED FOODS,30,Guayaquil,Guayas,C,3,0,11,25,0.31118245174665743,0.36393276663497165,-0.05275031488831422,-0.035612540355523956,0.0,0.00020878983579957652,0.00038580246913580245,0.0004384118967452301,False,0.0,20.636363636363637,18.10154653404537,-2.53481710231827,0.0
FROZEN FOODS,34,Guayaquil,Guayas,B,6,0,8,24,0.1827844087224613,0.2355634262648612,-0.052779017542399914,-0.022079987721620918,0.0,5.2390766763286366e-05,0.0002805836139169473,0.00042087542087542086,False,0.0,65.920125,57.11281975137298,-8.807305248627015,0.0
PERSONAL CARE,9,Quito,Pichincha,B,6,11-50,7,2,0.17772232205534716,0.23053836173417644,-0.05281603967882928,-0.021562712474333445,0.0,4.333796046675941e-05,0.00024551066217732886,3.507295173961841e-05,False,0.0,517.4285714285714,458.0407275914203,-59.38784383715113,11.428571428571429
GROCERY I,29,Guayaquil,Guayas,E,10,51+,16,27,0.09346280947157858,0.14654848096132908,-0.053085671489750505,-0.012741160517752436,0.0,2.7395808211350375e-05,0.0005611672278338945,0.0004734848484848485,False,0.0,4253.527875,4186.429294386043,-67.09858061395684,67.3125
BEAUTY,2,Quito,Pichincha,D,13,1,12,16,0.3206443976432694,0.37394389326220207,-0.05329949561893266,-0.0370212055680781,0.0,0.0002418327028069072,0.00042087542087542086,0.0002805836139169473,False,0.0,8.333333333333334,7.269660411084989,-1.0636729222483434,1.0
MEATS,29,Guayaquil,Guayas,E,10,0,14,25,0.13950735271943043,0.19309968836452815,-0.053592335645097716,-0.01782518818369431,0.0,5.340829356677655e-05,0.0004910213243546577,0.0004384118967452301,False,0.0,127.82592885714287,125.65345508947159,-2.1724737676712556,0.0
BEAUTY,30,Guayaquil,Guayas,C,3,0,16,22,0.5158941555715292,0.5696010987277048,-0.053706943156175635,-0.05829863191894741,0.0,0.0008346947263779576,0.0005611672278338945,0.00038580246913580245,False,0.5625,0.6875,0.9171298498350201,0.22962984983502008,0.0
POULTRY,11,Cayambe,Pichincha,B,6,0,13,26,0.19952876128245695,0.2532679258911559,-0.05373916460869893,-0.02433291570629633,0.0,0.00010144738020726506,0.00045594837261503927,0.00045594837261503927,False,0.0,430.44276692307693,397.65107477266,-32.79169215041691,0.0
CELEBRATION,4,Quito,Pichincha,D,9,0,16,32,0.4722687110878282,0.526443237268026,-0.0541745261801978,-0.054104746592680636,0.0,0.0006994953001313749,0.0005611672278338945,0.0005611672278338945,False,0.0,7.375,8.100550847989606,0.725550847989606,0.0
CELEBRATION,51,Guayaquil,Guayas,A,17,0,16,32,0.49035093654510614,0.5445972449635631,-0.05424630841845696,-0.05614211825124041,0.0,0.0007540852952403989,0.0005611672278338945,0.0005611672278338945,False,0.0,10.875,7.981307368407922,-2.893692631592078,0.0
EGGS,30,Guayaquil,Guayas,C,3,1,13,8,0.3533874436290147,0.40768990463498833,-0.054302461005973635,-0.04132837302663586,0.0,0.0003182233564602629,0.00045594837261503927,0.00014029180695847364,False,0.0,121.46153846153847,141.28384508504698,19.822306623508535,1.0
"LIQUOR,WINE,BEER",24,Guayaquil,Guayas,D,1,2-5,14,28,0.22950634308664503,0.2839602274610503,-0.05445388437440529,-0.02796024926272661,0.0,0.00014454527275563418,0.0004910213243546577,0.0004910213243546577,False,0.0,84.28571428571429,90.84428595286595,6.558571667151668,3.4285714285714284
SEAFOOD,43,Esmeraldas,Esmeraldas,E,10,0,16,21,0.4980089336277741,0.552828435530645,-0.05481950190287088,-0.05760638115818781,0.0,0.0007778228923305722,0.0005611672278338945,0.00036826599326599327,False,0.5625,0.8125,0.8723171757644781,0.05981717576447808,0.0
HOME CARE,32,Guayaquil,Guayas,C,3,2-5,15,13,0.1390371524447964,0.19394194907657153,-0.05490479663177514,-0.018282149851661916,0.0,5.683808791815882e-05,0.0005260942760942761,0.00022797418630751963,False,0.0,90.86666666666666,93.86337957746683,2.9967129108001656,3.2666666666666666
GROCERY II,1,Quito,Pichincha,D,13,0,16,23,0.3586446771422267,0.41359215134443156,-0.05494747420220486,-0.04243246321126312,0.0,0.00040339938616908356,0.0005611672278338945,0.0004033389450056117,False,0.0,16.9375,19.870610490375192,2.933110490375193,0.0
EGGS,4,Quito,Pichincha,D,9,0,14,24,0.08024205165184745,0.13530517235865017,-0.05506312070680272,-0.011868702813706278,0.0,1.7669267898887227e-05,0.0004910213243546577,0.00042087542087542086,False,0.0,141.07142857142858,141.3067834842447,0.23535491281612053,0.0
"LIQUOR,WINE,BEER",50,Ambato,Tungurahua,A,14,2-5,10,30,0.14895202716375328,0.20414754809431682,-0.05519552093056354,-0.019489514996729903,0.0,4.348898858036543e-05,0.00035072951739618404,0.0005260942760942761,False,0.0,130.8,124.5278768224139,-6.272123177586107,3.3
DELI,32,Guayaquil,Guayas,C,3,2-5,12,17,0.2562550551867977,0.31166672830302994,-0.05541167311623224,-0.03146949622232598,0.0,0.0001544587800384978,0.00042087542087542086,0.00029812008978675645,False,0.0,92.41666666666667,106.6808677416696,14.26420107500293,4.0
SEAFOOD,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,14,27,0.4192070194520927,0.4746520652710954,-0.05544504581900267,-0.04956005790820897,0.0,0.0004822492924281941,0.0004910213243546577,0.0004734848484848485,False,0.0,9.379785692857142,9.249500508404513,-0.13028518445262924,0.0
HOME APPLIANCES,30,Guayaquil,Guayas,C,3,0,16,32,0.30681515658477543,0.3624219696188709,-0.05560681303409548,-0.03721414375228152,0.0,0.0002952297192345384,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.3654450831943573,0.3029450831943573,0.0
LINGERIE,47,Quito,Pichincha,A,14,0,8,32,0.5511686749806933,0.6071374550956686,-0.0559687801149753,-0.06482898110007196,0.0,0.00047637121613760934,0.0002805836139169473,0.0005611672278338945,False,0.0,2.875,3.245934938872133,0.37093493887213325,0.0
GROCERY I,33,Quevedo,Los Rios,C,3,51+,8,30,0.1342829109964235,0.19035080468446405,-0.05606789368804055,-0.018201528658349588,0.0,2.8275998690518612e-05,0.0002805836139169473,0.0005260942760942761,False,0.0,3339.125,3256.459922943305,-82.66507705669471,54.625
LADIESWEAR,2,Quito,Pichincha,D,13,0,16,32,0.28874335056505634,0.34489364919296245,-0.0561502986279061,-0.03557890675810321,0.0,0.00026147515989266026,0.0005611672278338945,0.0005611672278338945,False,0.0,21.375,24.722814280572333,3.347814280572333,0.0
BABY CARE,11,Cayambe,Pichincha,B,6,0,16,32,0.32652179082600696,0.3827640956687887,-0.056242304842781754,-0.039891873048922985,0.0,0.00033437268557965917,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.34022244049848593,0.15272244049848596,0.0
HOME APPLIANCES,12,Latacunga,Cotopaxi,C,15,0,16,32,0.3067451867249203,0.3630259985512262,-0.0562808118263059,-0.037695266045208675,0.0,0.0002950950790371485,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.36398304787262487,0.1764830478726249,0.0
HOME CARE,22,Puyo,Pastaza,C,7,6-10,13,11,0.11367259011202795,0.170101270684653,-0.05642868057262505,-0.016012984545756476,0.0,3.2926179020780685e-05,0.00045594837261503927,0.00019290123456790122,False,0.0,179.6153846153846,175.39521270951732,-4.2201719058672955,7.769230769230769
"LIQUOR,WINE,BEER",17,Quito,Pichincha,C,12,2-5,8,16,0.34681797458393315,0.4033205070269087,-0.05650253244297554,-0.04238472389394102,0.0,0.0001886164877015456,0.0002805836139169473,0.0002805836139169473,False,0.0,67.625,57.53875042712312,-10.086249572876877,2.5
MEATS,40,Machala,El Oro,C,3,0,14,25,0.09300372825572055,0.14959673223954814,-0.05659300398382759,-0.013729488827287152,0.0,2.3736420328456185e-05,0.0004910213243546577,0.0004384118967452301,False,0.0,144.90914285714285,140.8288022512924,-4.080340605850489,0.0
MEATS,48,Quito,Pichincha,A,14,0,13,22,0.12272811476586044,0.179636417733917,-0.05690830296805656,-0.01720705242229212,0.0,3.838114702904021e-05,0.00045594837261503927,0.00038580246913580245,False,0.0,861.9273076923077,877.0349952185661,15.10768752625842,0.0
LADIESWEAR,22,Puyo,Pastaza,C,7,0,16,32,0.7136274703380175,0.7707836869020046,-0.05715621656398706,-0.08484332557320928,0.0,0.0015971642205839514,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.25,1.1956588742345284,0.9456588742345284,0.0
"LIQUOR,WINE,BEER",33,Quevedo,Los Rios,C,3,0,6,14,0.7644786078027721,0.8223667731761768,-0.05788816537340469,-0.0918595678361328,0.0,0.0006873348996559954,0.00021043771043771043,0.00024551066217732886,False,0.0,27.5,19.48758900645068,-8.012410993549318,0.0
BREAD/BAKERY,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,6-10,12,1,0.17742971136758348,0.2353508480943587,-0.05792113672677521,-0.023908719222749918,0.0,7.404920655234045e-05,0.00042087542087542086,1.7536475869809205e-05,False,0.0,348.49375000000003,362.3920678208048,13.898317820804799,7.666666666666667
AUTOMOTIVE,32,Guayaquil,Guayas,C,3,0,16,31,0.5750458887136599,0.6333750091131349,-0.05832912039947502,-0.07048612804258081,0.0,0.0010370780907064854,0.0005611672278338945,0.0005436307519640853,False,0.25,1.75,1.289908129453722,-0.460091870546278,0.0
DAIRY,33,Quevedo,Los Rios,C,3,11-50,10,23,0.14377731170124766,0.2023207527745306,-0.05854344107328294,-0.020261771643215007,0.0,4.051979031828183e-05,0.00035072951739618404,0.0004033389450056117,False,0.0,423.4,447.85806181910357,24.45806181910358,13.7
HOME CARE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,2-5,4,3,0.18554682339321352,0.24419451068468068,-0.05864768729146716,-0.025203335377218257,0.0,2.699314636349686e-05,0.00014029180695847364,5.260942760942761e-05,False,0.0,171.5,182.5917426010605,11.091742601060517,4.75
PERSONAL CARE,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,6-10,14,13,0.16216334219898446,0.2208843769042281,-0.05872103470524365,-0.022492958407224168,0.0,7.216388073788495e-05,0.0004910213243546577,0.00022797418630751963,False,0.0,142.5,153.0867892356361,10.586789235636088,7.357142857142857
DELI,39,Cuenca,Azuay,B,6,6-10,8,6,0.23667471705582518,0.29558106279141666,-0.058906345735591475,-0.031353242987448494,0.0,8.783754546911521e-05,0.0002805836139169473,0.00010521885521885521,False,0.0,199.78225,233.88319164649096,34.10094164649095,6.875
LADIESWEAR,31,Babahoyo,Los Rios,B,10,0,15,32,0.6264669032976631,0.6859952897089058,-0.059528386411242695,-0.078128756575442,0.0,0.001153915465090475,0.0005260942760942761,0.0005611672278338945,False,0.4666666666666667,0.7333333333333333,1.357797533447519,0.6244642001141856,0.0
SEAFOOD,21,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,14,9,0.39696539894147936,0.4565438547927111,-0.059578455851231726,-0.050850763392220194,0.0,0.00043243398124882153,0.0004910213243546577,0.00015782828282828284,False,0.0,5.285714285714286,5.89164584398408,0.6059315582697946,0.0
GROCERY II,10,Quito,Pichincha,C,15,0,14,27,0.7791130674094033,0.838903452921602,-0.05979038551219862,-0.09674183151569693,0.0,0.0016657717163612404,0.0004910213243546577,0.0004734848484848485,False,0.14285714285714285,4.5,5.152232911633466,0.6522329116334659,0.0
HARDWARE,40,Machala,El Oro,C,3,0,16,32,0.593963380717461,0.6542126446266263,-0.060249263909165296,-0.07520168675604888,0.0,0.001106434718292213,0.0005611672278338945,0.0005611672278338945,False,0.0625,2.625,1.599737422394379,-1.025262577605621,0.0
SEAFOOD,46,Quito,Pichincha,A,14,0,14,27,0.19916031072208645,0.2597823013925451,-0.06062199067045865,-0.027822014749889122,0.0,0.00010884791067260918,0.0004910213243546577,0.0004734848484848485,False,0.0,52.455928785714285,48.92653308300458,-3.5293957027097056,0.0
HOME APPLIANCES,19,Guaranda,Bolivar,C,15,0,16,32,0.2989002549760305,0.35969822075610797,-0.060797965780077456,-0.0400414475903737,0.0,0.00028019412495840023,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.1875,0.21594174849445025,0.02844174849445024,0.0
HARDWARE,26,Guayaquil,Guayas,D,10,0,16,32,0.4388631993103592,0.4997783379101875,-0.06091513859982828,-0.05717747933534548,0.0,0.0006040387267113586,0.0005611672278338945,0.0005611672278338945,False,0.625,0.5625,0.5410242543282879,-0.02147574567171205,0.0
CELEBRATION,47,Quito,Pichincha,A,14,0,16,32,0.3723003200063701,0.4332334256528369,-0.06093310564646681,-0.049083672826046615,0.0,0.0004347036360778018,0.0005611672278338945,0.0005611672278338945,False,0.0,21.75,20.937228544422638,-0.8127714555773622,0.0
POULTRY,34,Guayaquil,Guayas,B,6,0,10,25,0.1418660520686838,0.20335002776853994,-0.06148397569985614,-0.02122525706391146,0.0,3.944967569907269e-05,0.00035072951739618404,0.0004384118967452301,False,0.0,149.8500996,144.8308835095966,-5.0192160904034155,0.0
FROZEN FOODS,48,Quito,Pichincha,A,14,2-5,4,9,0.14573467348965768,0.20722150687883578,-0.0614868333891781,-0.02170215785599825,0.0,1.6652224109503568e-05,0.00014029180695847364,0.00015782828282828284,False,0.0,175.16525000000001,176.78616941371394,1.620919413713942,2.0
HOME APPLIANCES,53,Manta,Manabi,D,13,0,16,32,0.23132105660410965,0.29336038332468617,-0.06203932672057652,-0.03255088327596512,0.0,0.0001678173228296749,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.0625,0.22157862276068746,0.15907862276068746,0.0
HOME AND KITCHEN II,28,Guayaquil,Guayas,E,10,0,6,22,0.453984053432786,0.5162504230728576,-0.062266369640071595,-0.060412978551641766,0.0,0.00024239235485865485,0.00021043771043771043,0.00038580246913580245,False,0.0,19.5,18.36092951878895,-1.13907048121105,0.0
GROCERY II,7,Quito,Pichincha,D,8,0,15,15,0.2553272785352001,0.3177876361520476,-0.062460357616847484,-0.03579696252691453,0.0,0.00019167795298241064,0.0005260942760942761,0.00026304713804713804,False,0.0,36.46666666666667,38.42003648509024,1.9533698184235793,0.0
EGGS,24,Guayaquil,Guayas,D,1,0,14,25,0.09144147115327698,0.15405980855806392,-0.06261833740478694,-0.01537288196627172,0.0,2.294567912221109e-05,0.0004910213243546577,0.0004384118967452301,False,0.0,231.71428571428572,228.45558383346483,-3.25870188082089,0.0
BREAD/BAKERY,18,Quito,Pichincha,B,16,6-10,10,4,0.16042000825055783,0.22314047178797158,-0.06272046353741376,-0.024057091102649503,0.0,5.044330574872304e-05,0.00035072951739618404,7.014590347923682e-05,False,0.0,517.9,577.0274694462673,59.127469446267355,8.2
